District,Upazilla,Union/Area,POP,Router,Vendor,Port,Description
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/0,To-Chanmari-AR-NE40-144_GE1/1/2
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/1,
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/2,T0_Patua-DSL-MA5600#01:0/9/0
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/3,
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/4,
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/5,
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/6,
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/7,<<FiberHome_MSPP>>
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/8,
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/9,
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/10,
Patuakhali,Sadar,Patuakhali,Patuakhali BTCL Office,Patuakhali-AR-NE40-127,Huawei,GE1/1/11,
,,,,,,,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/1,To_Patuakhali-AR-NE40_GE1/1/7
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/2,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/3,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/4,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/5,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/6,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/7,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/8,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/1,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/2,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/3,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/4,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/5,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/6,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/7,
Patuakhali,Galachipa,Galachipa,Galachipa BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/8,
,,,,,,,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/1,To_Patuakhali-AR-NE40_GE1/1/7
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/2,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/3,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/4,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/5,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/6,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/7,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/8,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/1,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/2,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/3,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/4,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/5,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/6,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/7,
Patuakhali,Dashmina,Dashmina,Dashmina BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/8,
,,,,,,,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/1,To_Patuakhali-AR-NE40_GE1/1/7
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/2,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/3,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/4,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/5,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/6,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/7,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/8,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/1,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/2,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/3,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/4,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/5,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/6,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/7,
Patuakhali,kalapara,kalapara,kalapara BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/8,
,,,,,,,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/1,To_Patuakhali-AR-NE40_GE1/1/7
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/2,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/3,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/4,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/5,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/6,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/7,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/8,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/1,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/2,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/3,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/4,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/5,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/6,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/7,
Patuakhali,Amtoli,Barguna,Amtoli BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/8,
,,,,,,,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/1,To_Patuakhali-AR-NE40_GE1/1/7
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/2,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/3,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/4,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/5,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/6,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/7,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/8,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/1,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/2,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/3,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/4,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/5,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/6,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/7,
Patuakhali,Bauphal,Bauphal,Bauphal BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/8,
,,,,,,,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/0,to Chanmari-AR-NE40E-144_GE1/0/0
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/1,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/2,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/3,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/4,<< Patuakhali_Patua-S_Bara>>
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/5,**union test**
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/6,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/7,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/8,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/9,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/10,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/0/11,"HUAWEI, Quidway Series, GE1/0/11 Interface"
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/0,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/1,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/2,TO-Bhola-DSL-MA5600#01:0/9/0
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/3,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/4,To_Bhola_CX-300_GE-1/0/1
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/5,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/6,<< Bhola_Bhola-S_Kachia>>
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/7,<<FiberHome_MSPP>>
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/8,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/9,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/10,
Bhola,Sadar,Bhola,Bhola BTCL Office,Bhola-AR-NE40-128,Huawei,GE1/1/11,
,,,,,,,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/1,To_Bhola-AR-NE40_GE1/1/7
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/2,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/3,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/4,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/5,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/6,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/7,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/8,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/1,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/2,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/3,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/4,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/5,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/6,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/7,
Bhola,Charfassion,Charfassion,Charfassion BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/8,
,,,,,,,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/1,To_Bhola-AR-NE40_GE1/1/7
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/2,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/3,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/4,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/5,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/6,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/7,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/8,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/1,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/2,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/3,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/4,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/5,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/6,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/7,
Bhola,Lalmohan,Lalmohan,Lalmohan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/8,
,,,,,,,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/1,To_Bhola-AR-NE40_GE1/1/7
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/2,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/3,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/4,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/5,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/6,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/7,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/8,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/1,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/2,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/3,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/4,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/5,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/6,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/7,
Bhola,Tazumuddin,Tazumuddin,Tazumuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/8,
,,,,,,,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/1,To_Bhola-AR-NE40_GE1/1/7
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/2,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/3,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/4,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/5,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/6,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/7,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/8,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/1,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/2,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/3,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/4,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/5,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/6,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/7,
Bhola,Daulatkhan,Daulatkhan,Daulatkhan BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/8,
,,,,,,,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/1,To_Bhola-AR-NE40_GE1/1/7
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/2,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/3,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/4,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/5,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/6,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/7,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/2/8,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/1,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/2,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/3,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/4,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/5,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/6,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/7,
Bhola,Borhanuddin,Borhanuddin,Borhanuddin BTCL Office,CiTRANS R8353E,Fiberhome,GE0/7/8,
,,,,,,,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/0,To-Chanmari-AR-NE40-144_GE1/0/2
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/1,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/2,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/3,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/4,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/5,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/6,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/7,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/8,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/9,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/10,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/0/11,**InfoS_VPN**
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/0,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/1,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/2,TO-Bargu_S9303_GE-1/0/3
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/3,to-Chanmari-AR-NE40-144
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/4,<<Bracnet_Braguna_Gul>>
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/5,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/6,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/7,<<FiberHome_MSPP>>
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/8,
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/9,***Maxnet_Barguna_chand***
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/10,**Borguna_DC_ME3400_GE-0/16**
Barguna,Sadar,Barguna,Barguna BTCL Office,Barguna-AR-NE40-129,Huawei,GE1/1/11,***DC_Barguna***
,,,,,,,
Bogra,Sadar,Bogra,Bogra,BGA-DBR-NE40E-101,Huwaei,Pos1/1/0,To Moghb-CR1-NE80E-001 Pos2/2/0
Bogra,Sadar,Bogra,Bogra,BGA-DBR-NE40E-101,Huwaei,Pos1/1/1,To Moghb-CR1-NE80E-001 Pos2/1/0
Bogra,Sadar,Bogra,Bogra,BGA-DBR-NE40E-101,Huwaei,GE0/0/0,*** Management po...
Bogra,Sadar,Bogra,Bogra,BGA-DBR-NE40E-101,Huwaei,GE1/2/0,To Joypurh-AR-NE40E-X3-137 GE1/1/0
Bogra,Sadar,Bogra,Bogra,BGA-DBR-NE40E-101,Huwaei,GE1/2/1,To Siraj-AR-NE40-110 GE1/1/0
Bogra,Sadar,Bogra,Bogra,BGA-DBR-NE40E-101,Huwaei,GE1/2/2,
Bogra,Sadar,Bogra,Bogra,BGA-DBR-NE40E-101,Huwaei,GE1/2/3,To Pabna-AR-NE40-103 GE1/1/0
Bogra,Sadar,Bogra,Bogra,BGA-DBR-NE40E-101,Huwaei,GE1/2/4,
