Switch Name,VLAN,Customer Name,Access Port,IP Location,IP address,Trafic Route
BTTB-SBN-S85-H01,1511,BCC_Islamic_foundation_VPN,GigabitEthernet2/1/23,,,
BTTB-SBN-S85-H01,1515,VLAN 1515,GigabitEthernet0/3/3,,,
BTTB-SBN-S85-H01,1516,VLAN 1516,,,,
BTTB-SBN-S85-H01,1522,BCC_Parliament_VPN,GigabitEthernet1/1/12,,,
BTTB-SBN-S85-H01,1523,BCC_PMO_Res_VPN,GigabitEthernet1/1/13,,,
BTTB-SBN-S85-H01,1524,BCC_novo_VPN,GigabitEthernet1/1/5,,,
BTTB-SBN-S85-H01,1525,BCC_BRTA_VPN,GigabitEthernet1/1/11,,,
BTTB-SBN-S85-H01,1526,BCC_BNFE_VPN,,,,
BTTB-SBN-S85-H01,1530,BCC_SSF_VPN,,,,
BTTB-SBN-S85-H01,1531,BCC_pmo_VPN,,,,
BTTB-SBN-S85-H01,1532,BCC_DAM_VPN,GigabitEthernet1/1/6,,,
BTTB-SBN-S85-H01,1534,BCC_Livestock_VPN,GigabitEthernet1/1/7,,,
BTTB-SBN-S85-H01,1536,BCC_DAE_VPN,GigabitEthernet1/1/8,,,
BTTB-SBN-S85-H01,1537,BCC_AIs_VPN,GigabitEthernet1/1/9,,,
BTTB-SBN-S85-H01,1551,BCC_RHD_VPN,,,,
BTTB-SBN-S85-H01,1601,S_Tower_RAGW,,SBN-AR-NE40E-042,10.100.1.65,
BTTB-SBN-S85-H01,1602,S_Tower_RAGW_2,,SBN-AR-NE40E-042,10.200.1.65,
BTTB-SBN-S85-H01,1610,BCC_Defence_VPN,GigabitEthernet0/3/2,,,
BTTB-SBN-S85-H01,1622,BCC_Land_record_VPN,GigabitEthernet0/3/4,,,
BTTB-SBN-S85-H01,1629,BCC_Non_govt_teacher_VPN,,,,
BTTB-SBN-S85-H01,2001,DU-NIX,,,,
BTTB-SBN-S85-H01,2013,Meteorological_dept,,SBN-AR-NE40E-042,180.211.162.165,
BTTB-SBN-S85-H01,2016,PD_NHD_BBS,,SBN-AR-NE40E-042,180.211.158.225,
BTTB-SBN-S85-H01,2222,PM_Internet,,SBN-AR-NE40E-042,180.211.162.57,
BTTB-SBN-S85-H01,2500,ICC_Mirpur,,,,
BTTB-SBN-S85-H01,2504,Aamra_VPN_NID,,,,
BTTB-SBN-S85-H01,2600,BD_COM_MPLS,,,,
BTTB-SBN-S85-H01,2601,Cainet_MPLS,Ethernet6/1/4,,,
BTTB-SBN-S85-H01,2602,*Passport_MRP_MRV*,GigabitEthernet1/1/23,,,
BTTB-SBN-S85-H01,2603,VLAN 2603,GigabitEthernet1/1/10 Ethernet8/1/19,,,
BTTB-SBN-S85-H01,2604,DMP_Camera,,,,
BTTB-SBN-S85-H01,2605,DMP_MPLS,"Ethernet3/1/2 , Ethernet3/1/3",,,
BTTB-SBN-S85-H01,2607,BTCL_Revenue_mpls,,,,
BTTB-SBN-S85-H01,2608,Parliament_MPLS,Ethernet3/1/1,,,
BTTB-SBN-S85-H01,2610,Dric_ICT_MPLS,,,,
BTTB-SBN-S85-H01,2612,NGN_Billing,GigabitEthernet0/1/4,,,
BTTB-SBN-S85-H01,2615,Roads_Highway_MPLS,Ethernet6/1/11,,,
BTTB-SBN-S85-H01,2616,BIRDEM_Faridpur,,,,
BTTB-SBN-S85-H01,2630,RAB_VPN,,,,
BTTB-SBN-S85-H01,2631,SB_VPN,,,,
BTTB-SBN-S85-H01,2635,Police_CC_Camera_MPLS,,,,
BTTB-SBN-S85-H01,2636,BTCL_Billing_MPLS,,,,
BTTB-SBN-S85-H01,2639,BTCL_PCMS_OTR,,,,
BTTB-SBN-S85-H01,2700,BTTB-WAN-SBN,"GigabitEthernet0/1/1 , GigabitEthernet0/2/4",,,
BTTB-SBN-S85-H01,2728,BTCL_Revenue_VPN,"GigabitEthernet0/1/3 , Ethernet8/1/20",,,
BTTB-SBN-S85-H01,2729,BTCL_call_centre_VPN,"Ethernet6/1/10, Ethernet6/1/12",,,
BTTB-SBN-S85-H01,2730,btcl_bank_vpn,"Ethernet6/1/9 , Ethernet6/1/15",,,
BTTB-SBN-S85-H01,2791,KS_nil,,,,
BTTB-SBN-S85-H01,2999,U2000-NMS,,,,
BTTB-SBN-S85-H01,3101,SASEC_RN,,SBN-AR-NE40E-042,172.21.0.1,
BTTB-SBN-S85-H01,3111,Min_Finance_VPN,Ethernet3/1/12 Ethernet6/1/16,,,
BTTB-SBN-S85-H01,3131,BCC-DEpertment,,,,
BTTB-SBN-S85-H01,3132,BCC-MIn_VPN,,,,
BTTB-SBN-S85-H01,3133,BCC-Planning,,,,
BTTB-SBN-S85-H01,3134,BCC-DEPT(others)_VPN,,,,
BTTB-SBN-S85-H01,3453,ICC_comm_Bbaria_vpn,,,,
BTTB-SBN-S85-H01,3461,ICC_vpn_kustia-1,,,,
BTTB-SBN-S85-H01,3462,ICC_vpn_kustia-2,,,,
BTTB-SBN-S85-H01,3463,ICC_vpn_kustia-3,,,,
BTTB-SBN-S85-H01,3464,ICC_vpn_kustia-4,,,,
BTTB-SBN-S85-H01,3600,DG-Health-VC-vpn,,,,
BTTB-SBN-S85-H01,3901,VLAN 3901,,,,
BTTB-SBN-S85-H01,3962,VLAN 3962,,,,
BTTB-SBN-S85-H01,3965,VLAN 3965,,,,
BTTB-SBN-S85-H01,3992,VLAN 3992,,,,
BTTB-SBN-S85-H01,3998,Management_MSAN_CX300_SBN,,,,
BTTB-SBN-S85-H01,3999,PPPoE_Japan_Garden_City,,,,
BTTB-SBN-S85-H01,4000,VLAN 4000,,,,
BTTB-SBN-S85-H01,4002,4002,,,,
BTTB-SBN-S85-H01,4010,Switch_Mgmt_from_Info-Bahan,,,,
BTTB-SBN-S85-H01,4038,NGN-MOG-NTMC,,SBN-AR-NE40E-042,172.16.16.41,
BTTB-SBN-S85-H01,4039,RODTS-NTMC,GigabitEthernet0/2/3,SBN-AR-NE40E-042,172.16.16.33,
BTTB-SBN-S85-H01,4040,TNDP_IMS,GigabitEthernet0/2/1,SBN-AR-NE40E-042,172.16.16.17,
PETRO_VPN_SW,15,VLAN 0015,,,,
PETRO_VPN_SW,20,Bandorban_SW3550_Mngnt,,,,
PETRO_VPN_SW,55,VLAN 0055,,,,
PETRO_VPN_SW,100,Voice_JICA,,SBN-AR-NE40E-042,10.100.1.129,
PETRO_VPN_SW,150,rangamati_test,,,,
PETRO_VPN_SW,156,Access_tel_Kawran,GigabitEthernet0/0/4,,,
PETRO_VPN_SW,200,OAM_JICA,,SBN-AR-NE40E-042,10.200.1.129,
PETRO_VPN_SW,1472,JAnota_Tower_RAGW,,,,
PETRO_VPN_SW,1533,BCC_BSEC_VPN,GigabitEthernet2/0/9,,,
PETRO_VPN_SW,1535,BCC_WASA_VPN,GigabitEthernet2/0/5,,,
PETRO_VPN_SW,1538,BCC_BTMC_VPN,GigabitEthernet2/0/6,,,
PETRO_VPN_SW,1539,BCC_Petrobangla_VPN,GigabitEthernet2/0/15,,,
PETRO_VPN_SW,1540,BCC_FamilyPlanning_VPN,GigabitEthernet2/0/12,,,
PETRO_VPN_SW,1541,BCC_BRDB_VPN,GigabitEthernet2/0/10,,,
PETRO_VPN_SW,1542,BCC_HandLoomBoard_VPN,GigabitEthernet2/0/13,,,
PETRO_VPN_SW,1543,BCC_Dept_Textile_VPN,GigabitEthernet2/0/16,,,
PETRO_VPN_SW,1544,BCC_BERC_VPN,GigabitEthernet2/0/11,,,
PETRO_VPN_SW,1545,BCC_Joint_stock_VPN,GigabitEthernet2/0/14,,,
PETRO_VPN_SW,1546,BCC_TCB_VPN,GigabitEthernet2/0/7,,,
PETRO_VPN_SW,1547,BCC_EPB_VPN,GigabitEthernet2/0/8,,,
PETRO_VPN_SW,1590,BCC_CI_factori_VPN,GigabitEthernet0/0/3,,,
CX-IFB,11,Test_for_S9312,,,,
CX-IFB,23,BCC-secon,Ethernet2/0/2,,,
CX-IFB,113,PLANNING COMMISSION,,SBN-AR-NE40E-042,180.211.159.105,
CX-IFB,119,BCC-DIITA,,,,
CX-IFB,121,PWD division 2,,SBN-AR-NE40E-042,180.211.158.25,
CX-IFB,122,Cypher_Min_of_Defence,interface port 22,SBN-AR-NE40E-042,180.211.158.121,
CX-IFB,134,SAARC MRC,,,,
CX-IFB,201,InFos-Dmetro-data,,,,
CX-IFB,202,InFos-Dmetro-VC,,,,
CX-IFB,203,InFos-Dmetro-nms,,,,
CX-IFB,206,Bd betar,Ethernet2/0/6,SBN-AR-NE40E-042,180.211.158.21,
CX-IFB,220,GTCL_IFB,Ethernet4/0/1,,,
CX-IFB,406,Invest_Dev_Authority,Ethernet4/0/6,SBN-AR-NE40E-042,180.211.158.153,
CX-IFB,412,election training Institute,Ethernet4/0/12,,,
CX-IFB,876,BSEC_Agargaon,Ethernet4/0/14,,,
CX-IFB,893,MRP-MRV Project,,,,
CX-IFB,894,Directorate_Technical_Education,Ethernet2/0/5,,,
CX-IFB,895,BD_Atomic_EC,Ethernet2/0/10,,,
CX-IFB,896,*EC_IF,Ethernet4/0/10,,,
CX-IFB,919,Election-Commision,Ethernet4/0/10,,,
CX-IFB,923,Bd_Hi-tech_park_Authority,Ethernet4/0/16,,,
CX-IFB,930,Islamic_Foundation,Ethernet2/0/12,,,
CX-IFB,931,Mental_hospital,Ethernet2/0/14,,,
CX-IFB,932,Probeen_hitoishee,Ethernet2/0/7,,,
CX-IFB,933,Forest_dept,Ethernet4/0/15,,,
CX-IFB,934,National_Library_agar,Ethernet4/0/4,,,
CX-IFB,937,A2I_BBS_IFB,Ethernet2/0/4,,,
CX-IFB,951,EC-IFB,Ethernet2/0/8,,,
CX-IFB,2013,"Bd Meteorological Dept, Abhawa Bhaban",---- Ethernet2/0/13------------,,,
CX-IFB,2016,PD_NHD_BBS,Ethernet2/0/16,,,
CX-IFB,2501,NHD to NID,Ethernet2/0/11,,,
CX-IFB,2504,Amra_NID_VPN,,,,
CX-IFB,2603,Passport_MRP_VPN,,,,
CX-IFB,2630,RAB_VPN,Ethernet4/0/2,,,
CX-IFB,2631,SB-VPN,,,,
SBN_9312_TNDP_CDMA,15,To_Router_SBN_,,,,
SBN_9312_TNDP_CDMA,202,Dept_LandRecrd_Survey_Tejgaon,GE2/0/2,SBN-AR-NE40E-042,180.211.135.29,
SBN_9312_TNDP_CDMA,247,SPARSO,,,,
SBN_9312_TNDP_CDMA,410,Zx_Online,XGE4/0/10,,,
SBN_9312_TNDP_CDMA,708,Delta_Soft,XGE4/0/9,,,
SBN_9312_TNDP_CDMA,898,BDRen,,,,
SBN_9312_TNDP_CDMA,2001,BTCL-NIX,,,,
SBN_9312_TNDP_CDMA,2010,BIRTAN,GE2/0/10,SBN-AR-NE40E-042,180.211.135.113,
SBN_9312_TNDP_CDMA,2603,Passport_VPN,GE2/0/0,,,
SBN_9312_TNDP_CDMA,2700,BTTB_WAN_SBN,GE2/0/12,,,
SBN_9312_TNDP_CDMA,2799,BTCL_Cache,"GE2/0/8 , XGE4/0/11",,,
SBN_9312_TNDP_CDMA,3600,DG-Health-VC-vpn,GE2/0/6,,,
SBN_9312_TNDP_CDMA,3603,SB_DSB_Passport,GE2/0/4,,,
SBN_9312_TNDP_CDMA,4002,MGNT_VLAN,,,,
SECRETARIATE_S8508_switch,10,Moghb-IGR1-NE40E_011:VLAN10,,,,
SECRETARIATE_S8508_switch,11,Moghb-IGR2-NE40E_012:VLAN11,,,,
SECRETARIATE_S8508_switch,154,IRD_Internal_Resources_Div,Ethernet2/1/1,,,
SECRETARIATE_S8508_switch,155,SICT,Ethernet3/1/4,,,
SECRETARIATE_S8508_switch,211,PWD,Ethernet2/1/11,,,
SECRETARIATE_S8508_switch,213,DS_Ministry_of_home_affairs,Ethernet2/1/13,,,
SECRETARIATE_S8508_switch,219,min_of_labor_and_employment,Ethernet2/1/9 Ethernet2/1/12,,,
SECRETARIATE_S8508_switch,230,Min_Education_SrAsSec-Ad-2,Ethernet3/1/2,,,
SECRETARIATE_S8508_switch,231,MIN_LGRD_LGSP,Ethernet6/1/15,,,
SECRETARIATE_S8508_switch,232,Ministry_of_LAW,Ethernet2/1/6,,,
SECRETARIATE_S8508_switch,233,MIn_Energy_PDB,Ethernet6/1/8,,,
SECRETARIATE_S8508_switch,234,Min_SCIENCE_and_TECHNOLOGY,Ethernet6/1/18,,,
SECRETARIATE_S8508_switch,235,Ministry_Cabinet_Div,,,,
SECRETARIATE_S8508_switch,236,Judicial-Trg-Inst,Ethernet6/1/19,,,
SECRETARIATE_S8508_switch,237,Min_fish_live,Ethernet6/1/20,,,
SECRETARIATE_S8508_switch,238,Min_Law_Justice_div,Ethernet2/1/3,,,
SECRETARIATE_S8508_switch,239,Ministry_of_Commerce,Ethernet6/1/1,,,
SECRETARIATE_S8508_switch,240,Ministry_of_Forest,Ethernet6/1/2,,,
SECRETARIATE_S8508_switch,241,Min_fin_internet,Ethernet6/1/3,,,
SECRETARIATE_S8508_switch,242,Min_Energy_Minrl_Resource,Ethernet6/1/7,,,
SECRETARIATE_S8508_switch,243,Press_information_dept,Ethernet2/1/7,,,
SECRETARIATE_S8508_switch,244,Min_Environment_Projrct,Ethernet3/1/6,,,
SECRETARIATE_S8508_switch,245,Min_CTG-Hill_Tracts,Ethernet3/1/19,,,
SECRETARIATE_S8508_switch,246,Min_Posts_Telecom_MoPT,GigabitEthernet0/1/4,,,
SECRETARIATE_S8508_switch,411,Judicial_Service,Ethernet3/1/20,,,
SECRETARIATE_S8508_switch,412,VLAN 0412,,,,
SECRETARIATE_S8508_switch,560,Home_ministry,Ethernet3/1/12,,,
SECRETARIATE_S8508_switch,565,VLAN 0565,,,,
SECRETARIATE_S8508_switch,1052,Health_Ministry,Ethernet3/1/3,,,
SECRETARIATE_S8508_switch,1053,Min_Public_Admin_MoPA,Ethernet3/1/10,,,
SECRETARIATE_S8508_switch,1054,Min_of_food,Ethernet3/1/7,,,
SECRETARIATE_S8508_switch,1055,Min-of-Disaster-and-Relef,Ethernet3/1/9,,,
SECRETARIATE_S8508_switch,1056,Min_Posts_Telecom_MoPT,Ethernet3/1/18,,,
SECRETARIATE_S8508_switch,1057,Ministry_Agri,Ethernet3/1/8,,,
SECRETARIATE_S8508_switch,1058,Min_Primary_Mass_Edu_MoPME,Ethernet3/1/11,,,
SECRETARIATE_S8508_switch,1059,Roads_Highway_RHD_Min_RT&B,"Ethernet2/1/10 , Ethernet3/1/1",,,
SECRETARIATE_S8508_switch,1060,Land_min,Ethernet2/1/2,,,
SECRETARIATE_S8508_switch,1062,Minstry_of_Cultural_Affair,Ethernet3/1/13,,,
SECRETARIATE_S8508_switch,1063,Rail_Bhaban,Ethernet3/1/15,,,
SECRETARIATE_S8508_switch,1064,Min_Biman,Ethernet3/1/16,,,
SECRETARIATE_S8508_switch,1065,DS-Admin-1-LocalGovt-Div,Ethernet6/1/12,,,
SECRETARIATE_S8508_switch,1066,Min-jute-Textile,Ethernet6/1/13,,,
SECRETARIATE_S8508_switch,1067,RuralDevCo-op_ICT-Proj,Ethernet2/1/4,,,
SECRETARIATE_S8508_switch,1068,MinOf-Social-welfare,Ethernet6/1/14,,,
SECRETARIATE_S8508_switch,1069,Min-of-Religious-Affairs,Ethernet6/1/16,,,
SECRETARIATE_S8508_switch,1070,Min-of-Education,,,,
SECRETARIATE_S8508_switch,1071,Ministry_Shipping,Ethernet2/1/5,,,
SECRETARIATE_S8508_switch,1072,Min_Housing_PW,Ethernet6/1/17,,,
SECRETARIATE_S8508_switch,1578,BCC_BR_VPN,,,,
SECRETARIATE_S8508_switch,2603,Passport_MRP_VPN,Ethernet2/1/8,,,
SECRETARIATE_S8508_switch,2726,BTCL_VC,Ethernet3/1/5,,,
SECRETARIATE_S8508_switch,3000,VLAN 3000,,,,
SECRETARIATE_S8508_switch,3111,Min_fin_vpn,Ethernet6/1/4,,,
SECRETARIATE_S8508_switch,3112,Min_fin_DC_BR,Ethernet6/1/5,,,
SECRETARIATE_S8508_switch,3200,ADN_Min_Comm,Ethernet3/1/17,,,
SECRETARIATE_S8508_switch,3600,DG-Health-VC-vpn,"Ethernet6/1/9 ,Ethernet6/1/10",,,
SECRETARIATE_S8508_switch,4002,VLAN 4002,,,,
CX_Segunbagicha,72,for-Shegun-CX-300,,,,
CX_Segunbagicha,202,sebatel_net_ltd,,,,
CX_Segunbagicha,207,Faith online,Ethernet2/0/4,,,
CX_Segunbagicha,208,Karmochari_Kalyan_Board,Ethernet2/0/5,,,
CX_Segunbagicha,210,LGRD-Min.-Residence,Ethernet2/0/9,,,
CX_Segunbagicha,211,Fisheries_Dept,Ethernet2/0/10,,,
CX_Segunbagicha,212,Int'l-Mother-Language_Inst,Ethernet2/0/12,,,
CX_Segunbagicha,213,PD-Deepening-MTBF-PROJECT-MoF,GigabitEthernet1/0/1,,,
CX_Segunbagicha,214,HGS-IEB-HQ,Ethernet2/0/11,,,
CX_Segunbagicha,215,Army_Board,Ethernet2/0/1,,,
CX_Segunbagicha,216,DG_MASS_COMMUNICATION,Ethernet2/0/6,,,
CX_Segunbagicha,217,GEOLOGICAL SURVEY,Ethernet2/0/13,,,
CX_Segunbagicha,218,Engr_satff_College,Ethernet2/0/3,,,
CX_Segunbagicha,219,Min_Fin_GaziBhaban,Ethernet4/0/4,,,
CX_Segunbagicha,220,SebaTel,Ethernet2/0/2,,,
CX_Segunbagicha,221,TAX_Commissioner_Segunbagicha,Ethernet4/0/8,,,
CX_Segunbagicha,222,Anti_corruption,Ethernet4/0/9,,,
CX_Segunbagicha,223,TAX_Commissioner_2,Ethernet4/0/10,,,
CX_Segunbagicha,224,TAX_Commissioner_8,Ethernet4/0/13,,,
CX_Segunbagicha,225,Urban-Dev-Direc,Ethernet4/0/14,,,
CX_Segunbagicha,226,CRC_Textile_Ltd_MD_15M,Ethernet4/0/16,,,
CX_Segunbagicha,227,SPFMSP_project,Ethernet2/0/15,,,
CX_Segunbagicha,228,Civil_Audit_Dir_AditCmplx,Ethernet2/0/16,,,
CX_Segunbagicha,241,Min_fin_Backup,Ethernet4/0/1,,,
CX_Segunbagicha,307,PWD med coll xen,Ethernet2/0/7,,,
CX_Segunbagicha,935,NBR_2ndlink_test130417,,,,
CX_Segunbagicha,2603,Passport_MRP_VPN,Ethernet4/0/15,,,
CX_Segunbagicha,2634,NBR_MPLS,,,,
CX_Segunbagicha,3102,NSI_VPN,Ethernet2/0/14,,,
CX_Segunbagicha,3111,Min_Finance_VPN,"Ethernet4/0/2 , Ethernet4/0/5",,,
CX_Segunbagicha,3112,Min_fin_DC_BR,Ethernet4/0/7,,,
Petro_switch,608,DS_Blue_economy_cell_kawran_bzr,Ethernet6/0/8,,,
Petro_switch,609,software_tech_park_janata_tower_kawran_bzr,Ethernet6/0/9,,,
Petro_switch,610,DD_BRDB,Ethernet6/0/10,,,
Petro_switch,750,Small_farmer_kawran,"Ethernet4/0/15 , 1/0/2",,,
Petro_switch,751,Janata_traders,Ethernet4/0/2,,,
Petro_switch,752,Net_link,Ethernet6/0/3,,,
Petro_switch,753,Energy_regulatory_com,Ethernet6/0/5,,,
Petro_switch,754,Jamuna_Oil,Ethernet4/0/14,,,
Petro_switch,869,Dep_textile,Ethernet4/0/13,,,
Petro_switch,870,BPC,Ethernet4/0/12,,,
Petro_switch,871,Registrar of the Joint Stock Companies and Firms,"Ethernet4/0/1 , Ethernet6/0/4",,,
Petro_switch,872,Titas,Ethernet4/0/3,,,
Petro_switch,873,Directorate_family_planning,Ethernet4/0/4,,,
Petro_switch,874,ICT_Incubator,Ethernet4/0/5,,,
Petro_switch,875,WASA,Ethernet4/0/6,,,
Petro_switch,876,BSEC,Ethernet4/0/7,,,
Petro_switch,877,ATN_Bangala,Ethernet6/0/2,,,
Petro_switch,878,NIET_Kawranbazar,Ethernet4/0/9,,,
Petro_switch,879,Exclu_Economic_Zone_Authirighty,Ethernet4/0/10,,,
Petro_switch,886,Quest-Int-Pet,Ethernet4/0/11,,,
Petro_switch,2730,BTCL_Bank_VPN,Ethernet6/0/7,,,
Petro_switch,3600,DG-Health-VC-vpn,Ethernet6/0/6,,,
BTCL_Food_PoP,1,VLAN 0001,,,,
BTCL_Food_PoP,10,VLAN 0010,,,,
BTCL_Food_PoP,40,GigabitEthernet1/7/4,,,,
BTCL_Food_PoP,60,VLAN 0060,,,,
BTCL_Food_PoP,70,VLAN 0070,,,,
BTCL_Food_PoP,145,Birth and death registraion,Ethernet1/4/5,,,
BTCL_Food_PoP,146,railway,Ethernet1/4/6,,,
BTCL_Food_PoP,201,VLAN 0201,,,,
BTCL_Food_PoP,202,VLAN 0202,,,,
BTCL_Food_PoP,203,VLAN 0203,,,,
BTCL_Food_PoP,945,PWD_EXEN_City,Ethernet1/1/8,,,
BTCL_Food_PoP,946,PWD_Dhaka_div-1,Ethernet1/4/1,,,
BTCL_Food_PoP,947,Chief_Prostr_Intl_Crim_Terbnl,Ethernet1/4/2,,,
BTCL_Food_PoP,976,BPDB,GigabitEthernet1/7/7Transport_Authrity_pool,,,
BTCL_Food_PoP,991,Transport_Authrity_pool,Ethernet1/4/3,,,
BTCL_Food_PoP,992,Min_Law_Justic_Prlmnt_Food,Ethernet1/4/4,,,
BTCL_Food_PoP,1051,DG_Food,Ethernet1/1/3,,,
BTCL_Food_PoP,1580,BCC_Food,GigabitEthernet1/7/6,,,
BTCL_Food_PoP,3111,Min_Finance_VPN,"Ethernet1/1/1 , Ethernet1/1/2",,,
BTCL_Food_PoP,4002,VLAN 4002,,,,
AIRPORT-CX300,201,InFos-Dmetro-data,,,,
AIRPORT-CX300,202,InFos-Dmetro-VC,,,,
AIRPORT-CX300,203,InFos-Dmetro-nms,,,,
AIRPORT-CX300,210,GPO AIRPORT,,,,
AIRPORT-CX300,431,RAB,,,,
AIRPORT-CX300,432,Dhaka_Custom_Airport,Ethernet2/0/3,,,
AIRPORT-CX300,433,GPO_airport,Ethernet2/0/10,,,
AIRPORT-CX300,690,RAB-INT,Ethernet2/0/1,,,
AIRPORT-CX300,1614,BCC_CAAB_VPN,,,,
AIRPORT-CX300,2603,Passport_MRP_VPN,Ethernet2/0/11,,,
AIRPORT-CX300,2634,NBR_MPLS_nation,Ethernet2/0/4,,,
AIRPORT-CX300,2967,Bracnet-VPN,Ethernet2/0/7,,,
AIRPORT-CX300,3102,NSI_VPN,Ethernet2/0/5,,,
,1,VLAN 0001,,,,
,5,VLAN 0005,GigabitEthernet1/1/1,,,
,10,VLAN 0010,,,,
,11,VLAN 0011,,,,
,19,Link_to_Supreme_Court,,,,
,25,police_camera_mngt,,,,
,40,VLAN 0040,,,,
,41,VLAN 0041,,,,
,98,VLAN 0098,,,,
,101,CABINET_CabDiv_M3400,,,,
,102,Dhaka_DC_M3400_management,,,,
,103,Dhaka_Divissonal_off_M3400,,,,
,104,Shariatpur_VC_ME3400,,,,
,105,VLAN 0105,,,,
,112,Jail_Central_Keranigonj,,Ramna-DBR-NE40E-051,180.211.158.181,
,113,WASA_Zone-6_Dhaka_Fakirapul,,Ramna-DBR-NE40E-051,180.211.135.53,
,116,VLAN 0116,,,,
,120,VLAN 0120,,,,
,123,VLAN 0123,,,,
,128,VLAN 0128,,,,
,137,Rafin Satellite,,,,
,145,Birth_and_death_registraion,,Ramna-DBR-NE40E-051,180.211.135.69,
,146,railway,,Ramna-DBR-NE40E-051,180.211.135.161,
,154,Internal_Resources_Div,,Ramna-DBR-NE40E-051,180.211.135.49,
,155,SICT,,,,
,159,Teletalk_off_LAN,GigabitEthernet1/2/3,,,
,174,Pritty,,,,
,185,MOFA,GigabitEthernet2/1/16,,,
,199,VLAN 0199,,,,
,200,VLAN 0200,,,,
,201,InfoS_keranigonj_vc,,,,
,202,InfoS_keranigonj_data,,,,
,203,InfoS_keranigonj_nms,,,,
,204,sarkari_karmochari_hospital,,Ramna-DBR-NE40E-051,180.211.135.77,
,205,PWD,Ethernet3/1/20,,,
,207,Infos_Police,,,,
,211,PWD,,Ramna-DBR-NE40E-051,180.211.135.81,
,212,SP_Shariatpur,,,,
,213,DS_Ministry_of_home_affairs,,Ramna-DBR-NE40E-051,180.211.135.145,
,219,min_of_labor_and_employment,,Ramna-DBR-NE40E-051,180.211.135.85,
,230,Edu_Min,,,,
,231,min_LGRD,,,,
,232,Ministry_of_LAW,,,,
,233,Min_Energy_PBP,,,,
,234,Ministry_SCIENCE_and_TECH,,,,
,236,Judicial_training,,,,
,237,Min_Live_Fish,,,,
,238,Min_Law_Justice_div,,,,
,239,Ministry_of_Commerce,,,,
,240,Ministry_of_Forest,,,,
,241,min_fin_Internet,,,,
,242,Min_Energy_resource,,,,
,243,Press_infor_dept,,,,
,244,min_environ_project,,,,
,245,Min_Hill_Tracts,,Ramna-DBR-NE40E-051,180.211.135.17,
,246,Min_Posts_Telecom_MoPT,,,,
,301,VLAN 0301,,,,
,302,VLAN 0302,,,,
,303,VLAN 0303,,,,
,304,VLAN 0304,,,,
,305,VLAN 0305,,,,
,306,VLAN 0306,,,,
,307,VLAN 0307,,,,
,308,VLAN 0308,,,,
,309,VLAN 0309,,,,
,310,,,,,
,311,,,,,
,312,,,,,
,313,,,,,
,314,,,,,
,315,,,,,
,316,,,,,
,317,,,,,
,318,,,,,
,319,,,,,
,320,,,,,
,321,,,,,
,322,,,,,
,323,,,,,
,324,,,,,
,325,,,,,
,326,,,,,
,327,,,,,
,328,,,,,
,329,,,,,
,330,,,,,
,331,,,,,
,332,,,,,
,333,,,,,
,334,,,,,
,335,,,,,
,336,,,,,
,337,,,,,
,338,,,,,
,339,,,,,
,340,,,,,
,341,,,,,
,342,,,,,
,343,,,,,
,344,,,,,
,345,,,,,
,346,,,,,
,347,,,,,
,348,,,,,
,349,,,,,
,350,,,,,
,351,,,,,
,352,,,,,
,353,,,,,
,354,,,,,
,355,,,,,
,356,,,,,
,357,,,,,
,358,,,,,
,359,,,,,
,360,,,,,
,361,,,,,
,362,,,,,
,363,,,,,
,364,,,,,
,365,,,,,
,366,,,,,
,367,,,,,
,368,,,,,
,369,,,,,
,370,,,,,
,371,,,,,
,372,,,,,
,373,,,,,
,374,,,,,
,375,,,,,
,376,,,,,
,377,,,,,
,378,,,,,
,379,,,,,
,380,,,,,
,381,,,,,
,382,,,,,
,383,,,,,
,384,,,,,
,385,,,,,
,386,,,,,
,387,,,,,
,388,,,,,
,389,,,,,
,390,,,,,
,391,,,,,
,392,,,,,
,393,,,,,
,394,,,,,
,395,,,,,
,396,,,,,
,397,,,,,
,398,,,,,
,399,,,,,
,400,,,,,
,400,,,,,
,401,,,,,
,402,,,,,
,404,,,,,
,411,Judicial_Service,,Ramna-DBR-NE40E-051,180.211.135.25,
,412,VLAN 0412,,,,
,420,BPATC,,,,
,451,Dhaka_Div_Comm,GigabitEthernet2/1/12,,,
,526,VLAN 0526,,,,
,541,info_kerani_data,,,,
,560,Home minisrty,,Ramna-DBR-NE40E-051,180.211.134.113,
,561,info_kerani_VC,,,,
,581,info_kerani_mgnt,,,,
,821,VLAN 0821,,,,
,913,DohaTec,Ethernet3/1/13,Ramna-DBR-NE40E-051,180.211.134.233,
,925,TELETALK-GPRS-Link,"GigabitEthernet1/2/1 , 1/2/2",,,
,926,GPO,GigabitEthernet2/1/14,,,
,927,BICM_Segunbagicha,Ethernet6/1/10,,,
,928,Urban_health_city_south,Ethernet3/1/16,,,
,929,Juba_Unnayan_Motijeel,Ethernet6/1/16,,,
,945,PWD_EXEN_CITY,,,,
,946,PWD_Dhaka_div-1,,,,
,947,CP_int_trbl,,,,
,955,Police_HQ,,,,
,956,City_Cable,GigabitEthernet2/1/15,,,
,957,Data_Edge,,,,
,958,BangladeshBank,GigabitEthernet2/1/17,,,
,959,BangaBhaban,GigabitEthernet2/1/23,,,
,960,Govt_Transport_Pool,,,,
